Date,CCJ,NLR,SPY,URA,URNM
2023-10-06,37.46061706542969,63.8733024597168,415.2779541015625,22.902050018310547,41.072296142578125
2023-10-09,37.142478942871094,63.18819046020508,417.93658447265625,22.525604248046875,40.165828704833984
2023-10-10,37.530208587646484,64.53990936279297,420.1118469238281,22.937068939208984,40.764095306396484
2023-10-11,37.0032958984375,64.1047592163086,421.83282470703125,22.48183250427246,39.8032341003418
2023-10-12,35.9693489074707,63.030799865722656,419.2611389160156,22.070362091064453,39.20496368408203
2023-10-13,36.1980094909668,63.4659423828125,417.1728820800781,22.14915657043457,39.25935363769531
2023-10-16,35.9693489074707,62.87340545654297,421.56207275390625,21.772706985473633,38.27129364013672
2023-10-17,37.4506721496582,63.63258743286133,421.542724609375,22.219192504882812,38.942081451416016
2023-10-18,37.64950942993164,63.16041564941406,415.9256591796875,22.24545669555664,39.00553512573242
2023-10-19,38.11677169799805,63.771461486816406,412.2711486816406,22.630659103393555,40.13862991333008
2023-10-20,37.967647552490234,62.928955078125,407.2051086425781,22.49058723449707,39.92107391357422
2023-10-23,38.04718017578125,63.00302505493164,406.49932861328125,22.464323043823242,39.90294647216797
2023-10-24,38.58403778076172,64.31770324707031,409.5641784667969,22.998353958129883,41.15388107299805
2023-10-25,39.0214729309082,64.26216125488281,403.68603515625,23.15593719482422,41.652442932128906
2023-10-26,38.126712799072266,63.540000915527344,398.8520202636719,22.60439682006836,40.64625549316406
2023-10-27,37.709163665771484,62.29012680053711,397.0440979003906,22.13164710998535,39.45877456665039
2023-10-30,37.63956832885742,63.28076171875,401.79107666015625,22.551868438720703,40.31085968017578
2023-10-31,40.67181396484375,64.74359130859375,404.314453125,23.497364044189453,41.96970748901367
2023-11-01,40.810997009277344,65.7157211303711,408.6263427734375,23.707475662231445,42.58610916137695
2023-11-02,42.590572357177734,66.78968048095703,416.4574279785156,23.996376037597656,42.703948974609375
2023-11-03,41.70575714111328,66.0675277709961,420.25689697265625,23.63743782043457,41.70682907104492
2023-11-06,40.57239532470703,64.96578979492188,421.2236633300781,22.98959732055664,39.948272705078125
2023-11-07,40.92035675048828,65.32685089111328,422.42254638671875,23.34853744506836,40.900062561035156
2023-11-08,40.2144889831543,64.34547424316406,422.73193359375,22.814504623413086,40.14769744873047
2023-11-09,41.97418212890625,65.04911804199219,419.43511962890625,23.366046905517578,40.90913772583008
2023-11-10,42.25255584716797,65.41944885253906,425.9803466796875,23.514873504638672,41.38050079345703
2023-11-13,43.47539138793945,66.27120971679688,425.57427978515625,24.223997116088867,43.06653594970703
2023-11-14,43.813411712646484,68.03955841064453,433.8307800292969,24.582935333251953,43.54697036743164
2023-11-15,42.91865158081055,66.96559143066406,434.74920654296875,24.20648765563965,42.722076416015625
2023-11-16,43.684165954589844,67.46553802490234,435.2809753417969,24.556671142578125,43.483516693115234
2023-11-17,44.34032440185547,68.71541595458984,435.8223571777344,25.081947326660156,44.48063659667969
2023-11-20,45.085960388183594,69.52088165283203,439.1771240234375,25.493417739868164,45.314598083496094
2023-11-21,44.50933837890625,68.97464752197266,438.22003173828125,25.134475708007812,44.78883361816406
2023-11-22,44.737998962402344,69.38201904296875,439.911865234375,25.222021102905273,44.87948226928711
2023-11-24,44.86724090576172,69.63199615478516,440.18255615234375,25.449642181396484,45.32365798950195
2023-11-27,45.16549301147461,69.67829132080078,439.3898620605469,25.41462516784668,45.1695556640625
2023-11-28,44.96665573120117,69.05796813964844,439.8249206542969,25.239530563354492,44.46250534057617
2023-11-29,44.01835250854492,67.21556091308594,439.5155334472656,24.390335083007812,42.631431579589844
2023-11-30,45.741634368896484,68.45619201660156,441.2460632324219,25.35333824157715,44.78883361816406
2023-12-01,45.223655700683594,68.75244903564453,443.8564758300781,25.335832595825195,44.59847640991211
